"AGE","LocFit","MEAN(of_boot)","0.05","0.95"
3640,0.98400603123178,0.98400603123178,0.98400603123178,0.98400603123178
3650,0.97978045074118,0.97978045074118,0.97978045074118,0.97978045074118
3660,0.974972009268958,0.974972009268958,0.974972009268958,0.974972009268958
3670,0.969596216832359,0.969596216832359,0.969596216832359,0.969596216832359
3680,0.963668583448626,0.963668583448626,0.963668583448626,0.963668583448626
3690,0.957204619135005,0.957204619135005,0.957204619135005,0.957204619135005
3700,0.950219833908741,0.950219833908741,0.950219833908741,0.950219833908741
3710,0.942729737787077,0.942729737787077,0.942729737787077,0.942729737787077
3720,0.934749840787259,0.934749840787259,0.934749840787259,0.934749840787259
3730,0.926295652926531,0.926295652926532,0.926295652926532,0.926295652926532
3740,0.917382684222139,0.917382684222139,0.917382684222139,0.917382684222139
3750,0.908026444691326,0.908026444691326,0.908026444691326,0.908026444691326
3760,0.898242444351338,0.898242444351338,0.898242444351338,0.898242444351338
3770,0.888046193219418,0.888046193219418,0.888046193219418,0.888046193219418
3780,0.877453201312813,0.877453201312813,0.877453201312813,0.877453201312813
3790,0.866478978648765,0.866478978648765,0.866478978648765,0.866478978648765
3800,0.855139035244521,0.855139035244521,0.855139035244521,0.855139035244521
3810,0.843448881117325,0.843448881117325,0.843448881117325,0.843448881117325
3820,0.831424026284421,0.83142402628442,0.83142402628442,0.83142402628442
3830,0.819079980763054,0.819079980763054,0.819079980763054,0.819079980763054
3840,0.806432254570468,0.806432254570468,0.806432254570468,0.806432254570468
3850,0.793496357723909,0.793496357723909,0.793496357723909,0.793496357723909
3860,0.780287800240622,0.780287800240622,0.780287800240622,0.780287800240622
3870,0.766832828908165,0.766832828908165,0.766832828908165,0.766832828908165
3880,0.753699523118344,0.753699523118344,0.753699523118344,0.753699523118344
3890,0.741203954747388,0.741203954747388,0.741203954747388,0.741203954747388
3900,0.729347425612939,0.729347425612939,0.729347425612939,0.729347425612939
3910,0.718131237532643,0.718131237532643,0.718131237532643,0.718131237532643
3920,0.707556692324142,0.707556692324142,0.707556692324142,0.707556692324142
3930,0.69762509180508,0.69762509180508,0.69762509180508,0.69762509180508
3940,0.688337737793102,0.688337737793102,0.688337737793102,0.688337737793102
3950,0.679695932105851,0.679695932105851,0.679695932105851,0.679695932105851
3960,0.67170097656097,0.67170097656097,0.67170097656097,0.67170097656097
3970,0.664354172976104,0.664354172976104,0.664354172976104,0.664354172976104
3980,0.657656823168896,0.657656823168896,0.657656823168896,0.657656823168896
3990,0.651610228956989,0.651610228956989,0.651610228956989,0.651610228956989
4000,0.646215692158029,0.646215692158029,0.646215692158029,0.646215692158029
4010,0.641474514589658,0.641474514589658,0.641474514589658,0.641474514589658
4020,0.63738799806952,0.63738799806952,0.63738799806952,0.63738799806952
4030,0.633957444415259,0.633957444415259,0.633957444415259,0.633957444415259
4040,0.631184155444519,0.631184155444519,0.631184155444519,0.631184155444519
4050,0.629069432974943,0.629069432974943,0.629069432974943,0.629069432974943
4060,0.627614578824175,0.627614578824175,0.627614578824175,0.627614578824175
4070,0.626820894809859,0.626820894809859,0.626820894809859,0.626820894809859
4080,0.626689682749639,0.626689682749639,0.626689682749639,0.626689682749639
4090,0.627222244461158,0.627222244461158,0.627222244461158,0.627222244461158
4100,0.628419881762061,0.628419881762061,0.628419881762061,0.628419881762061
4110,0.630283896469991,0.630283896469991,0.630283896469991,0.630283896469991
4120,0.63281559040259,0.63281559040259,0.63281559040259,0.63281559040259
4130,0.636016265377505,0.636016265377505,0.636016265377505,0.636016265377505
4140,0.639887223212378,0.639887223212378,0.639887223212378,0.639887223212378
4150,0.644429765724853,0.644429765724852,0.644429765724852,0.644429765724852
4160,0.649645194732573,0.649645194732573,0.649645194732573,0.649645194732573
4170,0.655165817288843,0.655165817288843,0.655165817288843,0.655165817288843
4180,0.660510661453986,0.660510661453986,0.660510661453986,0.660510661453986
4190,0.665658240231165,0.665658240231165,0.665658240231165,0.665658240231165
4200,0.670588692822532,0.670588692822532,0.670588692822532,0.670588692822532
4210,0.675282158430235,0.675282158430235,0.675282158430235,0.675282158430235
4220,0.679718776256427,0.679718776256427,0.679718776256427,0.679718776256427
4230,0.683878685503257,0.683878685503257,0.683878685503257,0.683878685503257
4240,0.687742025372876,0.687742025372876,0.687742025372876,0.687742025372876
4250,0.691288935067433,0.691288935067433,0.691288935067433,0.691288935067433
4260,0.69449955378908,0.69449955378908,0.69449955378908,0.69449955378908
4270,0.697354020739967,0.697354020739967,0.697354020739967,0.697354020739967
4280,0.699832475122244,0.699832475122244,0.699832475122244,0.699832475122244
4290,0.701915056138061,0.701915056138061,0.701915056138061,0.701915056138061
4300,0.70358190298957,0.70358190298957,0.70358190298957,0.70358190298957
4310,0.70481315487892,0.70481315487892,0.70481315487892,0.70481315487892
4320,0.705588951008262,0.705588951008262,0.705588951008262,0.705588951008262
4330,0.705889430579745,0.705889430579745,0.705889430579745,0.705889430579745
4340,0.705694732795522,0.705694732795522,0.705694732795522,0.705694732795522
4350,0.704984996857741,0.704984996857741,0.704984996857741,0.704984996857741
4360,0.703740361968554,0.703740361968554,0.703740361968554,0.703740361968554
4370,0.70194096733011,0.70194096733011,0.70194096733011,0.70194096733011
4380,0.699566952144561,0.699566952144561,0.699566952144561,0.699566952144561
4390,0.696598455614055,0.696598455614055,0.696598455614055,0.696598455614055
4400,0.693015616940745,0.693015616940745,0.693015616940745,0.693015616940745
4410,0.68879857532678,0.68879857532678,0.68879857532678,0.68879857532678
4420,0.683927469974311,0.683927469974311,0.683927469974311,0.683927469974311
4430,0.678382440085488,0.678382440085488,0.678382440085488,0.678382440085488
4440,0.672143624862461,0.672143624862461,0.672143624862461,0.672143624862461
4450,0.665191163507381,0.665191163507381,0.665191163507381,0.665191163507381
4460,0.65758071787005,0.65758071787005,0.65758071787005,0.65758071787005
4470,0.649533791446867,0.649533791446867,0.649533791446867,0.649533791446867
4480,0.641114379055183,0.641114379055184,0.641114379055184,0.641114379055184
4490,0.632375877349563,0.632375877349564,0.632375877349564,0.632375877349564
4500,0.62337168298457,0.62337168298457,0.62337168298457,0.62337168298457
4510,0.614155192614766,0.614155192614766,0.614155192614766,0.614155192614766
4520,0.604779802894715,0.604779802894715,0.604779802894715,0.604779802894715
4530,0.59529891047898,0.59529891047898,0.59529891047898,0.59529891047898
4540,0.585765912022124,0.585765912022125,0.585765912022125,0.585765912022125
4550,0.576234204178711,0.576234204178711,0.576234204178711,0.576234204178711
4560,0.566757183603303,0.566757183603303,0.566757183603303,0.566757183603303
4570,0.557388246950464,0.557388246950464,0.557388246950464,0.557388246950464
4580,0.548180790874757,0.548180790874757,0.548180790874757,0.548180790874757
4590,0.539188212030745,0.539188212030745,0.539188212030745,0.539188212030745
4600,0.530463907072992,0.530463907072992,0.530463907072992,0.530463907072992
4610,0.52206127265606,0.52206127265606,0.52206127265606,0.52206127265606
4620,0.514033705434512,0.514033705434512,0.514033705434512,0.514033705434512
4630,0.506434602062912,0.506434602062912,0.506434602062912,0.506434602062912
4640,0.499317359195824,0.499317359195824,0.499317359195824,0.499317359195824
4650,0.492735373487809,0.492735373487809,0.492735373487809,0.492735373487809
4660,0.486742041593432,0.486742041593432,0.486742041593432,0.486742041593432
4670,0.481390760167256,0.481390760167256,0.481390760167256,0.481390760167256
4680,0.476734925863843,0.476734925863843,0.476734925863843,0.476734925863843
4690,0.472827935337757,0.472827935337757,0.472827935337757,0.472827935337757
4700,0.469723185243562,0.469723185243562,0.469723185243562,0.469723185243562
4710,0.467474072235819,0.467474072235819,0.467474072235819,0.467474072235819
4720,0.466133992969093,0.466133992969093,0.466133992969093,0.466133992969093
4730,0.465756344097947,0.465756344097947,0.465756344097947,0.465756344097947
4740,0.466394522276944,0.466394522276944,0.466394522276944,0.466394522276944
4750,0.468000275154724,0.468000275154724,0.468000275154724,0.468000275154724
4760,0.470003464065605,0.470003464065605,0.470003464065605,0.470003464065605
4770,0.472320975597302,0.472320975597302,0.472320975597302,0.472320975597302
4780,0.474969829645154,0.474969829645154,0.474969829645154,0.474969829645154
4790,0.477967046104498,0.477967046104498,0.477967046104498,0.477967046104498
4800,0.481329644870671,0.481329644870671,0.481329644870671,0.481329644870671
4810,0.485074645839013,0.485074645839012,0.485074645839012,0.485074645839012
4820,0.489219068904859,0.489219068904859,0.489219068904859,0.489219068904859
4830,0.493779933963548,0.493779933963548,0.493779933963548,0.493779933963548
4840,0.498774260910417,0.498774260910417,0.498774260910417,0.498774260910417
4850,0.504219069640805,0.504219069640805,0.504219069640805,0.504219069640805
4860,0.510131380050048,0.510131380050048,0.510131380050048,0.510131380050048
4870,0.516528212033485,0.516528212033485,0.516528212033485,0.516528212033485
4880,0.523426585486452,0.523426585486452,0.523426585486452,0.523426585486452
4890,0.530843520304289,0.530843520304289,0.530843520304289,0.530843520304289
4900,0.538796036382332,0.538796036382332,0.538796036382332,0.538796036382332
4910,0.547301153615919,0.547301153615919,0.547301153615919,0.547301153615919
4920,0.556375891900388,0.556375891900388,0.556375891900388,0.556375891900388
4930,0.566037271131076,0.566037271131076,0.566037271131076,0.566037271131076
4940,0.576302311203322,0.576302311203322,0.576302311203322,0.576302311203322
4950,0.587188032012463,0.587188032012463,0.587188032012463,0.587188032012463
4960,0.598711453453835,0.598711453453835,0.598711453453835,0.598711453453835
4970,0.610889595422778,0.610889595422778,0.610889595422778,0.610889595422778
4980,0.623739477814628,0.623739477814628,0.623739477814628,0.623739477814628
4990,0.637278120524725,0.637278120524725,0.637278120524725,0.637278120524725
5000,0.651522543448404,0.651522543448404,0.651522543448404,0.651522543448404
5010,0.666489766481004,0.666489766481004,0.666489766481004,0.666489766481004
5020,0.682196809517862,0.682196809517862,0.682196809517862,0.682196809517862
5030,0.698660692454317,0.698660692454317,0.698660692454317,0.698660692454317
5040,0.715866987186209,0.715866987186209,0.715866987186209,0.715866987186209
5050,0.733260741383787,0.733260741383787,0.733260741383787,0.733260741383787
5060,0.750607920191239,0.750607920191239,0.750607920191239,0.750607920191239
5070,0.767875568506451,0.767875568506451,0.767875568506451,0.767875568506451
5080,0.785030731227306,0.785030731227306,0.785030731227306,0.785030731227306
5090,0.80204045325169,0.80204045325169,0.80204045325169,0.80204045325169
5100,0.818871779477487,0.818871779477487,0.818871779477487,0.818871779477487
5110,0.835491754802582,0.835491754802582,0.835491754802582,0.835491754802582
5120,0.851867424124859,0.851867424124859,0.851867424124859,0.851867424124859
5130,0.867965832342203,0.867965832342203,0.867965832342203,0.867965832342203
5140,0.883754024352499,0.883754024352499,0.883754024352499,0.883754024352499
5150,0.899199045053631,0.899199045053631,0.899199045053631,0.899199045053631
5160,0.914267939343485,0.914267939343485,0.914267939343485,0.914267939343485
5170,0.928927752119944,0.928927752119944,0.928927752119944,0.928927752119944
5180,0.943145528280893,0.943145528280892,0.943145528280892,0.943145528280892
5190,0.956888312724216,0.956888312724216,0.956888312724216,0.956888312724216
5200,0.9701231503478,0.9701231503478,0.9701231503478,0.9701231503478
5210,0.982817086049527,0.982817086049527,0.982817086049527,0.982817086049527
5220,0.994937164727284,0.994937164727284,0.994937164727284,0.994937164727284
5230,1.00645043127895,1.00645043127895,1.00645043127895,1.00645043127895
5240,1.01732393060242,1.01732393060242,1.01732393060242,1.01732393060242
5250,1.02752470759557,1.02752470759557,1.02752470759557,1.02752470759557
5260,1.03701980715629,1.03701980715629,1.03701980715629,1.03701980715629
5270,1.04577627418246,1.04577627418246,1.04577627418246,1.04577627418246
5280,1.05376115357196,1.05376115357196,1.05376115357196,1.05376115357196
5290,1.06094149022269,1.06094149022269,1.06094149022269,1.06094149022269
5300,1.06728432903252,1.06728432903252,1.06728432903252,1.06728432903252
5310,1.07275671489935,1.07275671489935,1.07275671489935,1.07275671489935
5320,1.07732569272104,1.07732569272104,1.07732569272104,1.07732569272104
5330,1.08095821396141,1.08095821396141,1.08095821396141,1.08095821396141
5340,1.0835984506243,1.0835984506243,1.0835984506243,1.0835984506243
5350,1.08520988644009,1.08520988644009,1.08520988644009,1.08520988644009
5360,1.08578002463485,1.08578002463485,1.08578002463485,1.08578002463485
5370,1.08529636843468,1.08529636843468,1.08529636843468,1.08529636843468
5380,1.08374642106566,1.08374642106566,1.08374642106566,1.08374642106566
5390,1.08111768575387,1.08111768575387,1.08111768575387,1.08111768575387
5400,1.0773976657254,1.0773976657254,1.0773976657254,1.0773976657254
5410,1.07257386420633,1.07257386420633,1.07257386420633,1.07257386420633
5420,1.06663378442275,1.06663378442275,1.06663378442275,1.06663378442275
5430,1.05956492960073,1.05956492960073,1.05956492960073,1.05956492960073
5440,1.05135480296637,1.05135480296637,1.05135480296637,1.05135480296637
5450,1.04199090774576,1.04199090774576,1.04199090774576,1.04199090774576
5460,1.03146074716496,1.03146074716496,1.03146074716496,1.03146074716496
5470,1.01975182445008,1.01975182445008,1.01975182445008,1.01975182445008
5480,1.00685164282718,1.00685164282718,1.00685164282718,1.00685164282718
5490,0.992747705522366,0.992747705522366,0.992747705522366,0.992747705522366
5500,0.977427515761712,0.977427515761712,0.977427515761712,0.977427515761712
5510,0.960878576771304,0.960878576771304,0.960878576771304,0.960878576771304
5520,0.943088391777226,0.943088391777226,0.943088391777226,0.943088391777226
5530,0.924044464005564,0.924044464005564,0.924044464005564,0.924044464005564
5540,0.9037342966824,0.9037342966824,0.9037342966824,0.9037342966824
5550,0.882145393033821,0.882145393033821,0.882145393033821,0.882145393033821
5560,0.85926525628591,0.85926525628591,0.85926525628591,0.85926525628591
5570,0.835081389664752,0.835081389664752,0.835081389664752,0.835081389664752
5580,0.809581296396431,0.80958129639643,0.80958129639643,0.80958129639643
5590,0.782752479707031,0.782752479707031,0.782752479707031,0.782752479707031
5600,0.754582442822637,0.754582442822637,0.754582442822637,0.754582442822637
5610,0.725058688969334,0.725058688969334,0.725058688969334,0.725058688969334
5620,0.694168721373206,0.694168721373205,0.694168721373205,0.694168721373205
5630,0.662310887983092,0.662310887983092,0.662310887983092,0.662310887983092
5640,0.630234702015844,0.630234702015844,0.630234702015844,0.630234702015844
5650,0.59799931877684,0.59799931877684,0.59799931877684,0.59799931877684
5660,0.565650039426661,0.565650039426661,0.565650039426661,0.565650039426661
5670,0.533232165125886,0.533232165125885,0.533232165125885,0.533232165125885
5680,0.500790997035093,0.500790997035093,0.500790997035093,0.500790997035093
5690,0.468371836314862,0.468371836314862,0.468371836314862,0.468371836314862
5700,0.436019984125772,0.436019984125772,0.436019984125772,0.436019984125772
5710,0.403780741628403,0.403780741628403,0.403780741628403,0.403780741628403
5720,0.371699409983335,0.371699409983335,0.371699409983335,0.371699409983335
5730,0.339821290351145,0.339821290351145,0.339821290351145,0.339821290351145
5740,0.308191683892414,0.308191683892414,0.308191683892414,0.308191683892414
5750,0.276855891767721,0.276855891767721,0.276855891767721,0.276855891767721
5760,0.245859215137646,0.245859215137646,0.245859215137646,0.245859215137646
5770,0.215246955162766,0.215246955162766,0.215246955162766,0.215246955162766
5780,0.185064413003663,0.185064413003663,0.185064413003663,0.185064413003663
5790,0.155356889820915,0.155356889820915,0.155356889820915,0.155356889820915
5800,0.126169686775101,0.126169686775101,0.126169686775101,0.126169686775101
5810,0.0975481050268009,0.0975481050268009,0.0975481050268009,0.0975481050268009
5820,0.0695374457365939,0.0695374457365938,0.0695374457365938,0.0695374457365938
5830,0.0421830100650594,0.0421830100650594,0.0421830100650594,0.0421830100650594
5840,0.0155300991727765,0.0155300991727764,0.0155300991727764,0.0155300991727764
5850,-0.0103759857796755,-0.0103759857796755,-0.0103759857796755,-0.0103759857796755
5860,-0.035489943631717,-0.035489943631717,-0.035489943631717,-0.035489943631717
5870,-0.0597664732227691,-0.0597664732227691,-0.0597664732227691,-0.0597664732227691
5880,-0.0831602733922522,-0.0831602733922522,-0.0831602733922522,-0.0831602733922522
5890,-0.105626042979587,-0.105626042979587,-0.105626042979587,-0.105626042979587
5900,-0.127118480824194,-0.127118480824194,-0.127118480824194,-0.127118480824194
5910,-0.147592285765495,-0.147592285765495,-0.147592285765495,-0.147592285765495
5920,-0.167153420544008,-0.167153420544008,-0.167153420544008,-0.167153420544008
5930,-0.186331065264406,-0.186331065264406,-0.186331065264406,-0.186331065264406
5940,-0.205147086042223,-0.205147086042223,-0.205147086042223,-0.205147086042223
5950,-0.223569199083115,-0.223569199083115,-0.223569199083115,-0.223569199083115
5960,-0.241565120592742,-0.241565120592742,-0.241565120592742,-0.241565120592742
5970,-0.259102566776762,-0.259102566776763,-0.259102566776763,-0.259102566776763
5980,-0.276149253840834,-0.276149253840834,-0.276149253840834,-0.276149253840834
5990,-0.292672897990616,-0.292672897990616,-0.292672897990616,-0.292672897990616
6000,-0.308641215431765,-0.308641215431765,-0.308641215431765,-0.308641215431765
6010,-0.324021922369941,-0.324021922369941,-0.324021922369941,-0.324021922369941
6020,-0.338782735010802,-0.338782735010802,-0.338782735010802,-0.338782735010802
6030,-0.352891369560006,-0.352891369560007,-0.352891369560007,-0.352891369560007
6040,-0.366315542223212,-0.366315542223212,-0.366315542223212,-0.366315542223212
6050,-0.379022969206079,-0.379022969206079,-0.379022969206079,-0.379022969206079
6060,-0.390981366714263,-0.390981366714263,-0.390981366714263,-0.390981366714263
6070,-0.402158450953424,-0.402158450953424,-0.402158450953424,-0.402158450953424
6080,-0.412521938129221,-0.412521938129221,-0.412521938129221,-0.412521938129221
6090,-0.422039544447311,-0.422039544447311,-0.422039544447311,-0.422039544447311
6100,-0.430678986113352,-0.430678986113352,-0.430678986113352,-0.430678986113352
6110,-0.438407979333005,-0.438407979333005,-0.438407979333005,-0.438407979333005
6120,-0.445194240311925,-0.445194240311925,-0.445194240311925,-0.445194240311925
6130,-0.451005485255773,-0.451005485255773,-0.451005485255773,-0.451005485255773
6140,-0.455809430370206,-0.455809430370206,-0.455809430370206,-0.455809430370206
6150,-0.459573791860884,-0.459573791860884,-0.459573791860884,-0.459573791860884
6160,-0.462266285933463,-0.462266285933463,-0.462266285933463,-0.462266285933463
6170,-0.463854628793603,-0.463854628793603,-0.463854628793603,-0.463854628793603
6180,-0.464306536646961,-0.464306536646961,-0.464306536646961,-0.464306536646961
6190,-0.463589725699197,-0.463589725699197,-0.463589725699197,-0.463589725699197
6200,-0.461671912155969,-0.461671912155969,-0.461671912155969,-0.461671912155969
6210,-0.458639146617632,-0.458639146617632,-0.458639146617632,-0.458639146617632
6220,-0.45551098507325,-0.45551098507325,-0.45551098507325,-0.45551098507325
6230,-0.452476305869181,-0.452476305869181,-0.452476305869181,-0.452476305869181
6240,-0.449469240564834,-0.449469240564834,-0.449469240564834,-0.449469240564834
6250,-0.44642392071962,-0.44642392071962,-0.44642392071962,-0.44642392071962
6260,-0.443274477892949,-0.443274477892949,-0.443274477892949,-0.443274477892949
6270,-0.439955043644231,-0.439955043644231,-0.439955043644231,-0.439955043644231
6280,-0.436399749532877,-0.436399749532877,-0.436399749532877,-0.436399749532877
6290,-0.432542727118296,-0.432542727118296,-0.432542727118296,-0.432542727118296
6300,-0.4283181079599,-0.4283181079599,-0.4283181079599,-0.4283181079599
6310,-0.423660023617097,-0.423660023617097,-0.423660023617097,-0.423660023617097
6320,-0.4185026056493,-0.4185026056493,-0.4185026056493,-0.4185026056493
6330,-0.412779985615917,-0.412779985615917,-0.412779985615917,-0.412779985615917
6340,-0.406426295076358,-0.406426295076358,-0.406426295076358,-0.406426295076358
6350,-0.399375665590036,-0.399375665590036,-0.399375665590036,-0.399375665590036
6360,-0.391562228716358,-0.391562228716358,-0.391562228716358,-0.391562228716358
6370,-0.382920116014737,-0.382920116014737,-0.382920116014737,-0.382920116014737
6380,-0.373383459044581,-0.373383459044581,-0.373383459044581,-0.373383459044581
6390,-0.362886389365302,-0.362886389365302,-0.362886389365302,-0.362886389365302
6400,-0.351363038536309,-0.351363038536309,-0.351363038536309,-0.351363038536309
6410,-0.338747538117013,-0.338747538117013,-0.338747538117013,-0.338747538117013
6420,-0.324974019666824,-0.324974019666824,-0.324974019666824,-0.324974019666824
6430,-0.309976614745152,-0.309976614745152,-0.309976614745152,-0.309976614745152
6440,-0.293689454911408,-0.293689454911408,-0.293689454911408,-0.293689454911408
6450,-0.276046671725002,-0.276046671725002,-0.276046671725002,-0.276046671725002
6460,-0.256982396745343,-0.256982396745343,-0.256982396745343,-0.256982396745343
6470,-0.236430761531843,-0.236430761531843,-0.236430761531843,-0.236430761531843
6480,-0.214325897643912,-0.214325897643912,-0.214325897643912,-0.214325897643912
6490,-0.190601936640959,-0.190601936640959,-0.190601936640959,-0.190601936640959
6500,-0.165229097025034,-0.165229097025034,-0.165229097025034,-0.165229097025034
6510,-0.139500371509907,-0.139500371509907,-0.139500371509907,-0.139500371509907
6520,-0.114101874717269,-0.114101874717269,-0.114101874717269,-0.114101874717269
6530,-0.0890512805080043,-0.0890512805080043,-0.0890512805080043,-0.0890512805080043
6540,-0.0643662627429964,-0.0643662627429964,-0.0643662627429964,-0.0643662627429964
6550,-0.0400644952831285,-0.0400644952831284,-0.0400644952831284,-0.0400644952831284
6560,-0.0161636519892838,-0.0161636519892838,-0.0161636519892838,-0.0161636519892838
6570,0.0073185932776543,0.00731859327765433,0.00731859327765433,0.00731859327765433
6580,0.0303645666568024,0.0303645666568025,0.0303645666568025,0.0303645666568025
6590,0.0529565942872774,0.0529565942872774,0.0529565942872774,0.0529565942872774
6600,0.0750770023081958,0.0750770023081958,0.0750770023081958,0.0750770023081958
6610,0.0967081168586743,0.0967081168586743,0.0967081168586743,0.0967081168586743
6620,0.117832264077829,0.11783226407783,0.11783226407783,0.11783226407783
6630,0.138431770104778,0.138431770104778,0.138431770104778,0.138431770104778
6640,0.158488961078637,0.158488961078637,0.158488961078637,0.158488961078637
6650,0.177986163138523,0.177986163138523,0.177986163138523,0.177986163138523
6660,0.196905702423552,0.196905702423552,0.196905702423552,0.196905702423552
6670,0.215229905072841,0.215229905072841,0.215229905072841,0.215229905072841
6680,0.232941097225507,0.232941097225507,0.232941097225507,0.232941097225507
6690,0.250021605020667,0.250021605020667,0.250021605020667,0.250021605020667
6700,0.266453754597437,0.266453754597436,0.266453754597436,0.266453754597436
6710,0.282219872094933,0.282219872094933,0.282219872094933,0.282219872094933
6720,0.297302283652273,0.297302283652273,0.297302283652273,0.297302283652273
6730,0.311683315408574,0.311683315408574,0.311683315408574,0.311683315408574
6740,0.325345293502951,0.325345293502951,0.325345293502951,0.325345293502951
6750,0.338270544074521,0.338270544074521,0.338270544074521,0.338270544074521
6760,0.350441393262402,0.350441393262402,0.350441393262402,0.350441393262402
6770,0.36184016720571,0.36184016720571,0.36184016720571,0.36184016720571
6780,0.372449192043562,0.372449192043561,0.372449192043561,0.372449192043561
6790,0.382250793915073,0.382250793915073,0.382250793915073,0.382250793915073
6800,0.391259169535635,0.391259169535635,0.391259169535635,0.391259169535635
6810,0.399501425450393,0.399501425450393,0.399501425450393,0.399501425450393
6820,0.406973485915779,0.406973485915779,0.406973485915779,0.406973485915779
6830,0.413671244232454,0.413671244232454,0.413671244232454,0.413671244232454
6840,0.419590593701078,0.419590593701078,0.419590593701078,0.419590593701078
6850,0.424727427622312,0.424727427622312,0.424727427622312,0.424727427622312
6860,0.429077639296814,0.429077639296814,0.429077639296814,0.429077639296814
6870,0.432637122025245,0.432637122025245,0.432637122025245,0.432637122025245
6880,0.435401769108264,0.435401769108264,0.435401769108264,0.435401769108264
6890,0.437367473846533,0.437367473846533,0.437367473846533,0.437367473846533
6900,0.438530129540709,0.43853012954071,0.43853012954071,0.43853012954071
6910,0.438885629491455,0.438885629491455,0.438885629491455,0.438885629491455
6920,0.438429866999429,0.438429866999429,0.438429866999429,0.438429866999429
6930,0.437158735365291,0.437158735365291,0.437158735365291,0.437158735365291
6940,0.435068127889702,0.435068127889702,0.435068127889702,0.435068127889702
6950,0.432153937873321,0.432153937873321,0.432153937873321,0.432153937873321
6960,0.428412058616808,0.428412058616808,0.428412058616808,0.428412058616808
6970,0.423838383420823,0.423838383420823,0.423838383420823,0.423838383420823
6980,0.418428805586027,0.418428805586027,0.418428805586027,0.418428805586027
6990,0.412179218413078,0.412179218413078,0.412179218413078,0.412179218413078
7000,0.405085515202638,0.405085515202637,0.405085515202637,0.405085515202637
7010,0.397143589255365,0.397143589255365,0.397143589255365,0.397143589255365
7020,0.38834933387192,0.38834933387192,0.38834933387192,0.38834933387192
7030,0.378698642352963,0.378698642352963,0.378698642352963,0.378698642352963
7040,0.368187407999154,0.368187407999154,0.368187407999154,0.368187407999154
7050,0.356811524111152,0.356811524111152,0.356811524111152,0.356811524111152
7060,0.344566883989617,0.344566883989617,0.344566883989617,0.344566883989617
7070,0.331449380935211,0.331449380935211,0.331449380935211,0.331449380935211
7080,0.317454908248592,0.317454908248592,0.317454908248592,0.317454908248592
7090,0.302729871959327,0.302729871959327,0.302729871959327,0.302729871959327
7100,0.287647946525447,0.287647946525447,0.287647946525447,0.287647946525447
7110,0.272240867446818,0.272240867446818,0.272240867446818,0.272240867446818
7120,0.25652384783479,0.25652384783479,0.25652384783479,0.25652384783479
7130,0.240512100800715,0.240512100800715,0.240512100800715,0.240512100800715
7140,0.224220839455943,0.224220839455943,0.224220839455943,0.224220839455943
7150,0.207665276911824,0.207665276911824,0.207665276911824,0.207665276911824
7160,0.190860626279708,0.190860626279708,0.190860626279708,0.190860626279708
7170,0.173822100670946,0.173822100670946,0.173822100670946,0.173822100670946
7180,0.156564913196889,0.156564913196889,0.156564913196889,0.156564913196889
7190,0.139104276968886,0.139104276968886,0.139104276968886,0.139104276968886
7200,0.121455405098288,0.121455405098288,0.121455405098288,0.121455405098288
7210,0.103633510696446,0.103633510696446,0.103633510696446,0.103633510696446
7220,0.0856538068747101,0.0856538068747099,0.0856538068747099,0.0856538068747099
7230,0.0675315067444302,0.0675315067444301,0.0675315067444301,0.0675315067444301
7240,0.0492818234169571,0.049281823416957,0.049281823416957,0.049281823416957
7250,0.0309199700036412,0.0309199700036411,0.0309199700036411,0.0309199700036411
7260,0.0124611596158329,0.0124611596158328,0.0124611596158328,0.0124611596158328
7270,-0.00607939463511747,-0.00607939463511764,-0.00607939463511764,-0.00607939463511764
7280,-0.0246864796378594,-0.0246864796378596,-0.0246864796378596,-0.0246864796378596
7290,-0.0433448822810425,-0.0433448822810427,-0.0433448822810427,-0.0433448822810427
7300,-0.0620393894533164,-0.0620393894533167,-0.0620393894533167,-0.0620393894533167
7310,-0.0807547880433307,-0.080754788043331,-0.080754788043331,-0.080754788043331
7320,-0.099475864939735,-0.0994758649397353,-0.0994758649397353,-0.0994758649397353
7330,-0.118187407031179,-0.118187407031179,-0.118187407031179,-0.118187407031179
7340,-0.136874201206312,-0.136874201206312,-0.136874201206312,-0.136874201206312
7350,-0.155521034353784,-0.155521034353784,-0.155521034353784,-0.155521034353784
7360,-0.174112693362244,-0.174112693362244,-0.174112693362244,-0.174112693362244
7370,-0.192633965120342,-0.192633965120342,-0.192633965120342,-0.192633965120342
7380,-0.211067621361305,-0.211067621361305,-0.211067621361305,-0.211067621361305
7390,-0.229381678048807,-0.229381678048807,-0.229381678048807,-0.229381678048807
7400,-0.247544378025866,-0.247544378025867,-0.247544378025867,-0.247544378025867
7410,-0.265524963774977,-0.265524963774977,-0.265524963774977,-0.265524963774977
7420,-0.283292677778632,-0.283292677778632,-0.283292677778632,-0.283292677778632
7430,-0.300816762519325,-0.300816762519325,-0.300816762519325,-0.300816762519325
7440,-0.31806646047955,-0.31806646047955,-0.31806646047955,-0.31806646047955
7450,-0.3350110141418,-0.3350110141418,-0.3350110141418,-0.3350110141418
7460,-0.351619665988568,-0.351619665988568,-0.351619665988568,-0.351619665988568
7470,-0.367861658502349,-0.36786165850235,-0.36786165850235,-0.36786165850235
7480,-0.383706234165636,-0.383706234165636,-0.383706234165636,-0.383706234165636
